amplitude__length,amplitude__mean,amplitude__maximum,amplitude__minimum,amplitude__abs_energy,amplitude__count_below_mean,"amplitude__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",amplitude__number_cwt_peaks__n_15,amplitude__number_peaks__n_30,amplitude__range_count__max_1__min_0,amplitude__sample_entropy,amplitude__first_location_of_minimum,amplitude__first_location_of_maximum,amplitude__mean_second_derivative_central,amplitude__median,amplitude__standard_deviation,amplitude__sum_values,amplitude__variance
6557.0,0.0006291648257795118,1.0432587,-1.0907198,917.6194055806395,3349.0,1.716342471832473e-29,277.0,95.0,3250.0,0.5729407480081877,0.22190025926490772,0.13542778709775813,8.180740884820746e-10,-0.00021766155,0.37409171380896084,4.125433762636259,0.13994461034052544
7591.0,0.0011541592759177883,0.36935565,-0.4229305,44.82274931998433,4578.0,9.899577341600733e-30,310.0,129.0,3860.0,0.16979599136471837,0.1047292846792254,0.07232248715584244,5.353561734088813e-09,7.0341975e-18,0.07683352474483872,8.761223063491931,0.005903390524715743
5175.0,-0.0008967464367097583,0.8705648,-0.89210546,228.71557081315567,2536.0,0.0,191.0,82.0,2564.0,0.6587747907746889,0.04772946859903382,0.16676328502415458,4.6966378204136866e-07,-0.00025200043,0.21022711864454546,-4.640662809973,0.0441954414135878
6382.0,0.006002189306625979,0.97134894,-1.0312653,486.30600706513553,3295.0,9.911231476559531e-29,294.0,105.0,3303.0,0.7289072975949568,0.2569727358194923,0.07082419304293325,1.184930111677116e-06,0.001776952,0.2759775330944645,38.305972154886994,0.07616359877290624
9142.0,-0.00044520726777321146,0.94508696,-0.8843822,598.6043407529008,4625.0,0.0,372.0,161.0,4484.0,0.82646207933447,0.11660468168890833,0.14329468387661343,7.406526531728666e-09,-0.00154978515,0.2558872606610628,-4.070084841982699,0.06547829016862272
5520.0,0.0019925196897190543,1.01674,-0.96902597,497.4792624664842,2780.0,1.7220542702856482e-21,232.0,87.0,2855.0,0.5784106070530358,0.5438405797101449,0.5402173913043479,-7.271681926785067e-07,0.0011108048,0.30019840882312987,10.99870868724918,0.09011908465993902
7935.0,-0.00012899427138874568,0.9763236,-1.0022098,643.2350270786638,4080.0,3.3744550757143455e-28,363.0,99.0,3829.0,0.4471694507810634,0.623314429741651,0.724007561436673,-4.7288012542543803e-08,-0.0010491991,0.2847156454171648,-1.023569543469697,0.08106299874531273
17648.0,0.0002540279993139081,0.57723886,-0.43433672,32.249926727387674,9517.0,0.0,654.0,291.0,10063.0,0.40353295347345763,0.5217021758839528,0.06708975521305531,7.710976255241981e-10,0.000178597045,0.042747325722360445,4.48308613189185,0.0018273338564135787
5347.0,-0.0005051253110592023,0.9187799,-0.886074,203.34642775205313,2620.0,3.958793807350097e-30,92.0,76.0,2683.0,0.40979818813999064,0.23097063774078921,0.015896764540864035,9.47124864359215e-09,3.7113485e-05,0.19501217441078542,-2.7009050382335547,0.03802974816842259
5692.0,0.006226409465231368,1.0454836,-1.0440516,986.8091433578643,3057.0,0.0,229.0,90.0,2847.0,0.5246902350359671,0.2939212930428672,0.5465565706254392,2.685113075571178e-08,2.0335109499999997e-05,0.4163279549542371,35.44072267609695,0.17332896607637724
5002.0,0.00522806774012419,0.9695189,-0.89792395,443.3912307337451,2819.0,8.924562274865578e-10,248.0,70.0,2502.0,0.41557170064055815,0.11115553778488604,0.6613354658136745,-3.18964918e-07,4.1099385e-07,0.2976834834834497,26.150794836101195,0.08861545633884126
6037.0,0.00277581232806278,0.9696927,-1.069683,908.0321489105121,3255.0,1.059418048720786e-23,280.0,82.0,2870.0,0.6012401980792659,0.04720887858207719,0.5285737949312572,-1.4766614581607293e-07,-0.0031150153,0.38781883771790043,16.757579024515003,0.1504034508888632
4657.0,-0.006801727863125188,1.093135,-1.0379462,565.420399958187,2184.0,4.2697647653386393e-19,184.0,73.0,2319.0,0.48096962646816116,0.5033283229546919,0.19690788060983466,5.870198361976368e-07,-0.00014672664,0.3483773086155264,-31.675646658574,0.12136674915819773
5865.0,0.0004479853027959686,1.0379019,-0.9331857,698.414341231329,2990.0,2.976814504852681e-30,274.0,98.0,2895.0,0.6306368061994923,0.1311167945439045,0.13486786018755328,-7.401200238785605e-08,-0.00082631636,0.34508191552060435,2.627433800898356,0.11908152841936953
5520.0,-0.0014934967064621062,1.1285051,-0.99554485,580.3425982448447,2646.0,0.0,236.0,91.0,2758.0,0.45910914468849173,0.3327898550724638,0.4980072463768116,-9.784334672707501e-08,6.6361402e-08,0.3242411111119812,-8.244101819670826,0.10513229813513213
5865.0,0.00031456272870910874,0.9848784,-0.9536492,489.1572613831275,2954.0,2.5072733422883136e-30,164.0,96.0,2924.0,0.58359537184167,0.2741687979539642,0.08951406649616368,2.415474952242879e-06,-0.0001308921,0.288795210598503,1.8449104038789226,0.08340267366463369
4312.0,-0.0005109281778137751,0.96826696,-0.9962463,408.48127402390753,2177.0,1.0599596797733208e-26,199.0,62.0,2109.0,0.6979096274211749,0.08789424860853433,0.22077922077922077,-9.775371229698375e-09,-0.0009085077,0.3077840439576081,-2.2031223027329983,0.09473101771489885
7755.0,0.0005625919533371322,0.07633174,-0.07510808,0.3826142981937785,6996.0,5.227670639014458e-24,194.0,111.0,7022.0,0.014450572229036958,0.14609929078014183,0.1468729851708575,-6.277663001418805e-08,0.00011992807,0.007001517431771249,4.36290059812946,4.902124634739666e-05
5534.0,1.1880548314886467e-05,0.18159157,-0.21928798,5.949272680143411,3474.0,4.413038352873162e-25,151.0,58.0,3283.0,0.09022211987569335,0.2911095048789302,0.05059631369714492,7.19438629790311e-08,0.0,0.03278780409548595,0.06574695437458171,0.0010750400974039653
7072.0,-0.00021634988652813753,1.014983,-0.9971507,953.4208109655342,3568.0,5.229070131536678e-13,351.0,109.0,3490.0,0.7128149124803974,0.7944004524886877,0.6798642533936652,-5.197717538896748e-08,-0.00087300665,0.3671733164815263,-1.5300263975269885,0.13481624433604308
13238.0,0.0002664317554039734,0.14317375,-0.14278793,2.824240557509525,7548.0,0.0,461.0,205.0,8473.0,0.21816885940797298,0.0947273001964043,0.09518054086720049,7.992693097234813e-08,0.00024682013500000003,0.014603850916189336,3.5270235780378,0.00021327246158228411
4312.0,0.0046828162336512045,0.92079914,-0.92018586,461.7070075424026,2296.0,2.728739754406098e-14,203.0,65.0,2184.0,0.30566992832279605,0.025510204081632654,0.049860853432282005,1.6232882366589327e-07,0.00029139653,0.3271895172784561,20.192303599503994,0.1070529802169091
5175.0,0.0001239479829963282,0.5771857,-0.597047,94.87095464622044,2549.0,2.8823515403958926e-27,226.0,77.0,2631.0,0.4502120571516278,0.7922705314009661,0.38743961352657,-4.7709442296539726e-08,0.00074191793,0.1353976966545427,0.6414308120059985,0.018332536259355568
6037.0,-0.000976943632372006,0.958007,-1.0309736,546.4656318551771,2995.0,0.0,214.0,100.0,2995.0,0.607611634943662,0.7011760808348517,0.6369057478880239,9.403760115990058e-08,-0.00050954736,0.30086283903019934,-5.8978087086298,0.09051844790931164
7589.0,-8.15394191484294e-05,1.0877157,-1.0268589,1120.6283136868376,3746.0,0.0,322.0,129.0,3837.0,0.8912851325566268,0.42416655685861115,0.025431545658189485,-1.185552201133518e-07,0.0011232411,0.384271795287977,-0.6188026519174308,0.1476648126538449
7245.0,6.529103010820952e-06,0.8619578,-0.92678946,369.11316875677926,3647.0,3.8598876463821755e-30,347.0,111.0,3599.0,0.16929541557454836,0.17625948930296756,0.40165631469979296,-1.5099819342813751e-07,-0.00032605507,0.22571507976271457,0.0473033513133978,0.0509472972322886
6900.0,0.00028660128991018726,0.93874496,-0.9482702,318.553347827188,3611.0,1.7720131231856245e-29,245.0,99.0,3335.0,0.22357962265693337,0.09072463768115942,0.20405797101449274,3.4930556074224416e-07,-0.000891841455,0.21486523618006095,1.977548900380292,0.04616706971871337
6210.0,-0.00026579584293952676,0.7900399,-0.7845103,271.50693456843317,3053.0,9.996562351000751e-30,282.0,95.0,3119.0,0.5494498547206008,0.011594202898550725,0.02962962962962963,9.185004623067011e-07,9.885792e-05,0.20909531987479157,-1.6505921846544611,0.043720852793541404
3450.0,0.00428478506161652,1.0429592,-0.98722094,340.61487987459566,1795.0,7.468846843150491e-25,151.0,50.0,1742.0,0.551359200471515,0.06289855072463768,0.5655072463768116,-1.0845240066705335e-06,0.00114427785,0.31418241724397045,14.782508462576995,0.09871059130526434
6382.0,0.0010820489437284543,0.94879466,-0.987659,782.5058448284032,3220.0,2.4041787627712277e-26,235.0,115.0,3177.0,1.1147128945205524,0.08680664368536509,0.48292071450955815,-6.409671159874609e-07,-0.00068752348,0.3501574102293963,6.905636358874995,0.12261021193855771
8624.0,0.001037113287463939,1.1139709,-0.9865689,962.6356122035162,4348.0,5.229563713958984e-19,398.0,138.0,4335.0,0.4339606459525964,0.3922773654916512,0.498260667903525,8.382053630248202e-07,0.00035080273999999996,0.33409847684535837,8.94406499108901,0.11162179223038846
2588.0,-0.017442458405454407,1.0052477,-0.933441,277.0809775668225,1110.0,1.7803004889414872e-09,110.0,37.0,1173.0,0.22946956339130153,0.517387944358578,0.09428129829984544,-1.343614152552204e-06,-0.00575725735,0.32674073479228677,-45.141082353316,0.10675950777260348
9314.0,0.0018647287753939413,1.1867056,-1.0032959,987.8519841556275,4512.0,6.425443916811086e-28,363.0,146.0,5125.0,0.22366992801400898,0.4488941378569895,0.467790423019111,9.947118503006873e-08,0.0030872011499999998,0.32566471186054163,17.36808381401917,0.10605750455120959
3450.0,6.178178258885176e-05,0.99864525,-0.9998535,605.8598051655742,1739.0,1.2809944536474902e-26,244.0,56.0,1718.0,0.31632263694341206,0.5156521739130435,0.5292753623188405,-1.7884129361948957e-06,-8.6501135e-05,0.41906029865899164,0.2131471499315386,0.17561153391216325
8624.0,-0.00018625214620211102,0.9452277,-0.97917783,1031.7394705592337,4320.0,0.0,371.0,144.0,4286.0,0.9737992944849652,0.7083719851576994,0.22611317254174398,-1.9025807967988865e-07,-0.00036495474499999997,0.3458840900259142,-1.6062385088470055,0.11963580373305471
3278.0,-0.0059314224189502725,0.91378075,-0.83881414,182.5924075495585,1491.0,7.532296902768922e-25,107.0,56.0,1582.0,0.36985947752587633,0.4301403294691885,0.0436241610738255,2.1489317368742373e-07,-0.0013921928999999999,0.23593897522639598,-19.443202689318994,0.0556672000308819
7072.0,-0.0005416548262218047,1.0331498,-1.0009325,815.2488911325167,3644.0,0.0,418.0,101.0,3414.0,1.0795800535511595,0.35350678733031676,0.40879524886877827,-7.588971944837342e-07,-0.0067753612,0.33952630702434955,-3.8305829310406025,0.11527811316159287
7935.0,0.00033782289844554495,0.7829783,-0.8589135,474.0515840007341,4009.0,0.0,206.0,110.0,4043.0,0.18363596338525318,0.03528670447385003,0.03087586641461878,3.3105907222992566e-08,0.000120083765,0.24442122741567185,2.6806246991653992,0.05974173641138357
10154.0,-0.00013494915496946197,1.0006102,-0.91040057,258.4439403203612,4129.0,0.0,360.0,162.0,4848.0,0.24632508501565814,0.3366161118770928,0.33750246208390783,2.67946567178881e-09,-2.4104246e-06,0.15953810971105106,-1.3702737195599168,0.025452408450175365
7245.0,-0.012040511200964376,0.9993692,-1.0102906,992.1405014552779,3367.0,6.309549296002612e-30,360.0,115.0,3550.0,0.686259190452383,0.5283643892339545,0.20069013112491374,4.2751466151456586e-07,-0.0018302224,0.36986001968093385,-87.2335036509869,0.13679643415838078
5520.0,-0.0002806610162587915,1.0258863,-0.97598183,1154.329437696208,2719.0,0.0,310.0,67.0,2745.0,0.19319675208877057,0.059420289855072465,0.0730072463768116,3.849361015277275e-07,-2.1584417e-06,0.45729374912188925,-1.549248809748529,0.20911757298595338
6900.0,-0.004664058808742812,0.99380165,-0.98665273,769.5598140504907,3376.0,0.0,331.0,123.0,3407.0,0.7732011761366041,0.21130434782608695,0.2207246376811594,-1.3436441432299217e-06,-0.0012401639000000002,0.3339291158147685,-32.182005780325404,0.11150865438883305
6900.0,-0.0010769288230357249,0.97270125,-1.0249852,531.2075364263762,3402.0,0.0,263.0,88.0,3392.0,0.2630504929494913,0.30043478260869566,0.7652173913043478,7.473294433169033e-08,-0.00060013567,0.27746250144189505,-7.430808878946502,0.07698543970639363
6557.0,7.038310153457402e-05,1.0122278,-0.9880344,503.6998639144479,3259.0,1.134342044706195e-25,245.0,95.0,3303.0,0.6310378075084682,0.12276955924965685,0.15174622540796096,-1.3225721281464532e-09,0.00031550002,0.2771617602869048,0.4615019967622018,0.07681864136533567
6037.0,-0.00026988709211253896,1.0417019,-1.033661,818.0387196354828,2997.0,1.241433382967374e-15,241.0,88.0,3013.0,0.6501431649555515,0.3842968361769091,0.5501076693722048,-2.7975101077050537e-08,-4.7239642e-05,0.3681088217799439,-1.6293083750833977,0.13550410467221852
9752.0,-6.546542004374477e-05,0.974511,-0.6676544,209.18632064742476,4887.0,0.0,301.0,147.0,4855.0,0.5455958556338506,0.31798605414273995,0.32362592288761277,-2.0744191794871796e-07,-0.00022037981499999998,0.14646024319121823,-0.6384187762665989,0.021450602835630786
3968.0,0.0008805361444980584,0.9701119,-0.98535746,241.50425932628815,2070.0,0.0,167.0,65.0,2010.0,0.41450849103311826,0.6706149193548387,0.3797883064516129,-2.190620907929904e-07,3.5905066e-06,0.2467026413241495,3.493967421368296,0.060862193236311965
3795.0,0.0006939142141681157,1.048953,-0.9848216,471.59052086412646,1916.0,2.0235703486476085e-30,147.0,66.0,1895.0,0.4191161576970564,0.39235836627140974,0.03320158102766799,-1.0795918797785395e-07,-1.6697002e-05,0.35251353930112617,2.633404442767999,0.12426579539060661
13238.0,9.971567783697766e-05,0.26183203,-0.17462873,0.9041164036505994,6574.0,0.0,472.0,183.0,7461.0,0.1870805063562695,0.0035503852545701767,0.003399305030971446,-5.187238155409489e-09,0.000107077787,0.00826360157528181,1.3200361432059102,6.828711099500002e-05
2760.0,0.0003697198290934777,0.97545457,-0.9931193,184.37943342266433,1399.0,5.912752043335197e-29,115.0,48.0,1380.0,0.46747770394632865,0.10833333333333334,0.1463768115942029,8.396654550398839e-08,-5.7811025e-06,0.25846470910298674,1.0204267282979984,0.06680400585169156
8969.0,0.0003259301792873228,0.9525661,-0.95182884,413.9785163794578,4456.0,6.370561139938923e-25,225.0,128.0,4529.0,0.7643779216990341,0.06734307057642992,0.06812353662615676,-5.823884186461469e-08,0.0008647944,0.2148406165832442,2.9232677780279985,0.046156490533868534
4830.0,0.00027003843382252576,0.9766478,-0.94043934,370.9623571893571,2437.0,8.630569935801833e-30,180.0,78.0,2410.0,0.39567225253494703,0.3627329192546584,0.10890269151138716,9.614027547638775e-08,-0.000127271173,0.2771348547901664,1.3042856353627994,0.07680372773956663
5175.0,0.00047851431504573893,0.7069347,-0.77995205,178.86127553536,2608.0,0.0,258.0,74.0,2612.0,0.6753098685983151,0.06415458937198068,0.4792270531400966,3.019725401121206e-08,0.00024672595,0.18590948427902437,2.476311580361699,0.03456233634489281
8346.0,-0.0002483280287191119,0.7528188,-0.9750168,217.1536248711704,3372.0,5.502922489109123e-30,351.0,135.0,4001.0,0.1552444625684282,0.21231727773783848,0.04157680325904625,3.2839948585810164e-09,-2.1850194e-06,0.1613035170434574,-2.072545727689708,0.026018824610588954
5692.0,-0.00016533082293991399,0.96448344,-0.9533374,504.40993881537366,2922.0,1.4641732080255468e-19,226.0,85.0,2761.0,0.3743688399885877,0.14792691496837668,0.16672522839072382,-9.285354217926187e-08,-0.0020136741500000003,0.2976866130874849,-0.9410630441739904,0.08861731961149794
8107.0,0.0015058071474112868,1.002833,-0.98220015,1484.6752259095383,4159.0,1.3138411901700625e-29,506.0,99.0,4066.0,0.1384095383157626,0.048846675712347354,0.15431108918218822,-2.2545864713140037e-09,4.7026555e-05,0.42794007234656634,12.207578544063303,0.18313270551998442
9314.0,-0.0008993094060190033,1.0522546,-1.0229256,1436.9072860119081,4675.0,0.0,412.0,156.0,4611.0,0.69225424980983,0.6826283014816406,0.44567318015890056,5.194521423969071e-07,-0.0015232698000000001,0.3927761585431686,-8.376167807660996,0.15427311071992833
4140.0,-0.0003314395607371984,0.93070155,-0.94290036,279.2100348814478,2118.0,0.0,159.0,67.0,1997.0,0.7013297746675241,0.2647342995169082,0.24879227053140096,2.2301847510874817e-08,-0.0011931165500000001,0.25969583662199,-1.3721597814520015,0.0674419275587953
6037.0,-0.0014684635749124904,0.9980488,-1.0023992,349.84373548232776,2849.0,3.063386438257757e-20,202.0,94.0,3109.0,0.5997328940936512,0.1568659930429021,0.16779857545138313,-2.3815277213753107e-07,0.0013991405,0.24072344080265926,-8.865114601746704,0.057947774951871395
4312.0,-0.008482813790641698,0.9800897,-1.0045092,364.0410538026204,1908.0,6.734210993871932e-17,230.0,68.0,2056.0,0.43570789722757264,0.5255102040816326,0.3838126159554731,3.155368220417633e-08,-0.00085156415,0.2904361325868191,-36.577893065247004,0.08435314711198838
3450.0,0.0015141671495478258,0.9525728,-1.0271676,268.1510281450875,1795.0,3.0783572080852335e-30,149.0,45.0,1732.0,0.447051777682868,0.24985507246376812,0.19130434782608696,-1.841194299013921e-07,0.000157560165,0.2787878099775374,5.223876665939999,0.07772264299207149
8279.0,-0.002501362203164741,0.99289346,-0.9909081,805.8915733766052,4289.0,0.0,293.0,140.0,3383.0,0.14100942550369897,0.14639449208841648,0.17731610097837902,7.309465138335145e-08,-0.0036910437,0.3119862169905611,-20.708777680000892,0.0973353995920815
5520.0,0.00021891614342047018,0.96007544,-1.009454,351.29857256472803,2783.0,0.0,159.0,73.0,2760.0,0.292262743925733,0.03713768115942029,0.2855072463768116,3.2109831125407754e-07,-1.23535585e-05,0.2522716746489821,1.2084171116809954,0.06364099783020187
2588.0,-7.566263331707828e-06,0.74215627,-0.79292244,79.71214187024349,1320.0,2.652554226711615e-21,99.0,37.0,1268.0,0.20861565276949467,0.3187789799072643,0.2426584234930448,-2.8754934841453985e-07,-0.00027013517499999997,0.1755012051219591,-0.01958148950245986,0.030800672999259968
4830.0,0.0004275741471424221,0.86934596,-0.78436625,111.89105346082411,2594.0,5.667577201919419e-13,172.0,72.0,2331.0,0.366201045389451,0.019461697722567287,0.028985507246376812,-3.3771848964374484e-07,-0.000396590665,0.15220271600125626,2.065183130697899,0.02316566675815907
5175.0,-0.0066960142720587056,1.0060507,-0.99974316,724.4436564343372,2475.0,3.377289887333237e-13,236.0,75.0,2521.0,0.4535201890036373,0.42434782608695654,0.6214492753623189,1.6353682814614344e-07,-0.0019532917,0.3740912666012529,-34.6518738579038,0.13994427574732968
3623.0,0.00036446207882362674,0.6745773,-0.79730743,133.5153411508953,1838.0,0.0,152.0,61.0,1805.0,0.43926042605800203,0.06817554512834667,0.15318796577422025,-3.4582519745926546e-07,-0.00016637237,0.1919687933932612,1.3204461115779997,0.036852017636864604
6727.0,-0.005073262160129774,0.9689279,-0.9491134,545.2202028542504,3226.0,6.295059584238e-22,322.0,107.0,3312.0,0.6627948668380759,0.5390218522372529,0.26311877508547643,1.5359671226765797e-07,-0.0011947213,0.2846467884468845,-34.12783455119299,0.08102379417312541
6557.0,-0.00022425306890620737,1.0102632,-1.0209408,607.1813399934756,3230.0,0.0,210.0,107.0,3292.0,0.3674081815449041,0.27421076711910936,0.13314015555894465,3.329796338672771e-10,0.00011659083,0.3043031853055461,-1.4704273728180017,0.09260042858710153
4657.0,0.0011805454956770444,1.036555,-1.0263957,669.1714334672815,2407.0,4.074085482972516e-30,193.0,71.0,2301.0,0.42328583872310066,0.7790423019111016,0.5114880824565171,2.5309777013963483e-07,-0.0008713212,0.3790648119299753,5.497800373367996,0.14369013164350755
3795.0,0.0005928325232292496,0.7549138,-0.89531726,184.0193343443397,1923.0,1.713463853442863e-29,129.0,61.0,1907.0,0.39248917943001166,0.49538866930171277,0.3520421607378129,-3.1508980094911684e-07,0.00011929933,0.22020352341263402,2.2497994256550022,0.048489591723338464
2588.0,0.003291817670868625,0.9683484,-0.9900855,233.61406959475767,1396.0,2.3143538289111142e-23,104.0,36.0,1310.0,0.22982919772260418,0.08809891808346214,0.13060278207109738,5.853943692962103e-07,0.00037801336000000004,0.3004286131007426,8.519224132208,0.09025735156963567
5002.0,-3.938007916661407e-05,0.96207017,-0.93679684,585.9739190419036,2494.0,8.24158329091009e-21,224.0,73.0,2503.0,0.6104962945106653,0.12295081967213115,0.30287884846061575,-4.1466280999999996e-08,2.04027895e-05,0.34226878777904174,-0.1969791559914036,0.11714792308773471
5175.0,-0.00011384519450977883,0.94183254,-1.0124369,378.8714464684444,2527.0,1.3503279207071518e-18,225.0,74.0,2636.0,0.30094369015702127,0.050821256038647344,0.036135265700483095,-4.354807655132421e-09,0.0008469991,0.27057690358376996,-0.5891488815881054,0.07321186075298075
13186.0,0.00021458979840202407,0.1766313,-0.23807278,22.623492913480376,6784.0,0.0,667.0,157.0,7398.0,0.24062445890319187,0.06544820263916275,0.17230395874412255,6.383317422633496e-10,0.00018881052,0.04142070295475532,2.8295810817290894,0.0017156746332660762
5347.0,0.0005868692015700403,0.9783318,-0.9568303,443.41015446140864,2667.0,0.0,221.0,86.0,2692.0,1.0807355284956073,0.2659435197306901,0.27940901440059845,5.7276426566884926e-09,0.00083941175,0.28796971951082323,3.1379896207950058,0.08292655935514222
8452.0,0.0004305901816263603,1.0020559,-0.9697127,500.81194521348664,4240.0,6.069528911362804e-28,399.0,146.0,4257.0,0.31186594682326085,0.10944155229531471,0.15688594415522952,-1.3722864911242604e-07,0.00031364823,0.24342036866490946,3.639348215105997,0.059253475880960436
3450.0,-0.0019026722378046382,1.0038476,-1.0949855,431.8611934435993,1666.0,9.381096996679921e-26,166.0,55.0,1734.0,0.38000818940660525,0.27942028985507245,0.516231884057971,-1.2426628523781904e-06,0.00033634067,0.3537987243592596,-6.5642192204260015,0.12517353735823933
8279.0,-0.020931882685072473,1.0176649,-1.0523897,1230.3290730862564,3930.0,0.0,400.0,155.0,3993.0,1.0327271692052007,0.33820509723396547,0.13721463944920884,-1.1068690346743982e-08,-0.0071045724,0.38492891801939755,-173.295056749715,0.14817027192758406
5520.0,0.0031983078038626813,1.0092992,-1.0082947,753.2149379493986,2880.0,0.0,230.0,87.0,2769.0,0.7005085805168709,0.01648550724637681,0.07083333333333333,-6.60448417905038e-08,0.000147791965,0.36938022732648257,17.654659077322002,0.13644175233976394
5520.0,0.001350264908769021,1.0299512,-1.0553348,489.78823820120266,2800.0,0.0,249.0,88.0,2775.0,0.21031719475070912,0.1572463768115942,0.12518115942028984,4.6649408300108736e-07,0.000302292335,0.2978723385646869,7.453462296404997,0.08872793008199548
6210.0,0.0005254420315492433,0.9650673,-1.0209091,703.7625180964664,3119.0,1.4894775542219053e-22,281.0,99.0,3110.0,0.5581200877936904,0.23639291465378423,0.22399355877616747,-2.8240724065721646e-07,0.00012085046000000002,0.3366407900281048,3.262995015920801,0.11332702151074656
7417.0,-0.0003105801396589863,0.9945574,-0.99840283,788.5520954858047,3709.0,7.044885140638435e-30,324.0,114.0,3664.0,0.2625965799954195,0.3436699474180936,0.06404206552514494,-7.115642602832097e-07,-0.00031520598,0.32606250337394954,-2.303572895850701,0.10631675610648686
8452.0,-2.2752911627189205e-05,0.89574885,-0.8537455,542.6002907141011,4363.0,0.0,363.0,153.0,4088.0,1.2721648022270076,0.29910080454330334,0.31696639848556557,-5.265389585798815e-08,-0.006560521,0.253372960038503,-0.19230760907300315,0.06419785687867285
7589.0,0.0013938035552599542,0.87730116,-0.83286333,443.0157590848964,4205.0,7.192013384237831e-27,242.0,109.0,3468.0,0.528805645880939,0.5602846224799052,0.44564501251811833,-1.028761335178595e-07,-0.0047467067,0.24160731817328662,10.577575180867793,0.05837409619488776
12135.0,0.00012342774533600993,0.34675246,-0.2692036,27.911770269196836,6130.0,0.0,410.0,192.0,6740.0,0.12525324152203285,0.030655129789864028,0.1326740832303255,1.3233540600016482e-07,0.000119993405,0.04795924773939891,1.4977956896524807,0.002300089443729039
7725.0,0.00010001752173310031,0.1633571,-0.1496269,2.8209755688764497,2904.0,0.0,281.0,111.0,5039.0,0.12283861648171757,0.08207119741100323,0.07546925566343042,2.494975344037291e-07,0.00012208067,0.019109286418332427,0.7726353553881999,0.00036516482741786417
4485.0,0.00028483560719489424,0.99799263,-1.0181007,435.74306634674383,2288.0,1.0981347852902668e-29,154.0,78.0,2215.0,0.469968770748709,0.36031215161649943,0.3730211817168339,-6.063534463528886e-09,-0.00026231905,0.3116978722081317,1.2774876982691006,0.09715556353907681
6382.0,0.001705797780192776,1.0513535,-1.0638896,780.2255547109261,3230.0,4.082254241753734e-25,246.0,92.0,3243.0,0.7351234320777362,0.4431212785960514,0.07834534628643058,-3.457891792319749e-08,0.000965613375,0.3496443518557577,10.886401433190297,0.12225117278463289
4485.0,-0.0016242377342158304,1.0237464,-0.95087355,312.60388086061704,2168.0,8.859604874985271e-25,139.0,69.0,2264.0,0.835523117878029,0.3683389074693422,0.16142697881828316,-3.030738255632389e-07,0.00066188624,0.26400231780251016,-7.284706237958,0.06969722380509757
6037.0,-0.000880903667159765,0.7762821,-0.97078997,184.33689160305752,2857.0,0.0,276.0,87.0,3048.0,0.3792181177622416,0.5852244492297499,0.4366407155872122,-6.225378558409279e-07,0.00014221972,0.1747390714036125,-5.318015438643501,0.030533743074996792
5865.0,0.0014653940367808016,1.0434382,-1.06242,496.2838673169991,2945.0,2.3271560373466457e-22,230.0,90.0,3002.0,0.45304103283642494,0.031713554987212275,0.059846547314578,1.9709940644721136e-08,0.0011132933,0.2908878354465319,8.594536025719401,0.08461573281076863
4657.0,0.004587260883995703,0.9419684,-0.9567402,617.3283002255,2451.0,3.829076316324846e-29,212.0,81.0,2383.0,0.4663819086839246,0.312862357741035,0.5990981318445351,3.296894994629431e-07,0.0013269,0.3640579346224253,21.36287393676799,0.1325381797615461
6037.0,0.0002377516741597982,1.0754281,-1.0727539,608.7484233155637,3051.0,5.456248051192403e-20,237.0,93.0,3021.0,0.2156742920280948,0.0899453370879576,0.34470763624316714,1.1150953024026512e-07,6.188613e-05,0.3175471468985171,1.4353068569027019,0.10083619050338838
10526.0,0.0005599613317587326,0.96736515,-0.98932135,1051.9013862567792,5386.0,4.349485937973771e-29,166.0,151.0,5309.0,0.46812376272462053,0.18696560896826905,0.18801064031920958,5.86886246009122e-09,7.1226983e-05,0.31612231200374336,5.894152978092419,0.09993331614659205
10375.0,-0.000310673581637131,0.15446478,-0.15695176,5.015296313201591,3821.0,0.0,498.0,142.0,6283.0,0.14844800110606785,0.21185542168674698,0.1493975903614458,-1.4078012549407114e-09,0.00017929425,0.02198421106635768,-3.2232384094852344,0.00048330553621016346
6037.0,0.0023962361556287906,0.98179364,-1.03775,956.1135894166323,3073.0,4.477564336285055e-22,268.0,103.0,3029.0,0.6123547178416565,0.5131687924465794,0.3225111810501905,-7.409596263463132e-07,0.00039333515,0.39795712498650887,14.466077671531009,0.15836987332752786
8969.0,0.0010426896655511863,1.0069942,-1.0396044,1569.1978023781392,4525.0,0.0,493.0,143.0,4478.0,1.0625714073421313,0.5840115954955959,0.6918274055078604,-1.737968200066912e-07,-3.8778402e-05,0.41827844445159623,9.35188361032859,0.17495685709284708
7685.0,-7.825892623182765e-06,0.831678,-0.67832077,181.29266843145786,3757.0,7.925791132627924e-29,213.0,118.0,3751.0,0.1757392288295488,0.2956408588158751,0.23773584905660378,-7.402049101913315e-10,-3.1967031e-06,0.1535918545033701,-0.060141984809159554,0.02359045776978441
5347.0,0.0027518462514403595,0.981198,-0.9819277,695.7652949253011,2753.0,0.0,322.0,77.0,2691.0,0.5931056933412964,0.7140452590237516,0.7426594351973069,-5.4971702525724977e-08,0.0006948522,0.3607145423970407,14.714121906451602,0.13011498109670647
