url	nom	numero	types	taille	poids	groupe_oeufs	couleur	empreinte	corps
https://www.pokepedia.fr/Capumain	Capumain	190	['Normal']	0.8	11.5	['Terrestre']	Violet	190	Bipède disposant d'une queue
https://www.pokepedia.fr/Tournegrin	Tournegrin	191	['Plante']	0.3	1.8	['Végétal']	Jaune	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/H%C3%A9liatronc	Héliatronc	192	['Plante']	0.8	8.5	['Végétal']	Jaune	192	Bipède sans queue
https://www.pokepedia.fr/Yanma	Yanma	193	['Insecte', 'Vol']	1.2	38.0	['Insectoïde']	Rouge	193	Dispose de deux paires d'ailes
https://www.pokepedia.fr/Axoloto	Axoloto	194	['Eau', 'Sol']	0.4	8.5	['Aquatique 1', 'Terrestre']	Bleu	194	Constitué d'une tête et de jambes
https://www.pokepedia.fr/Maraiste	Maraiste	195	['Eau', 'Sol']	1.4	75.0	['Aquatique 1', 'Terrestre']	Bleu	195	Bipède disposant d'une queue
https://www.pokepedia.fr/Mentali	Mentali	196	['Psy']	0.9	26.5	['Terrestre']	Violet	196	Quadrupède
https://www.pokepedia.fr/Noctali	Noctali	197	['Ténèbres']	1.0	27.0	['Terrestre']	Noir	197	Quadrupède
https://www.pokepedia.fr/Corn%C3%A8bre	Cornèbre	198	['Ténèbres', 'Vol']	0.5	2.1	['Aérien']	Noir	198	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Roigada	Roigada	199	['Eau', 'Psy']	2.0	79.5	['Monstrueux', 'Aquatique 1']	Rose	199	Bipède disposant d'une queue
https://www.pokepedia.fr/Feufor%C3%AAve	Feuforêve	200	['Spectre']	0.7	1.0	['Amorphe']	Gris	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Zarbi	Zarbi	201	['Psy']	0.5	5.0	['Inconnu']	Noir	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Qulbutok%C3%A9	Qulbutoké	202	['Psy']	1.3	28.5	['Amorphe']	Bleu	202	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Girafarig	Girafarig	203	['Normal', 'Psy']	1.5	41.5	['Terrestre']	Jaune	203	Quadrupède
https://www.pokepedia.fr/Pomdepik	Pomdepik	204	['Insecte']	0.6	7.2	['Insectoïde']	Gris	vide	Bipède disposant d'une queue
https://www.pokepedia.fr/Foretress	Foretress	205	['Insecte', 'Acier']	1.2	125.8	['Insectoïde']	Violet	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Insolourdo	Insolourdo	206	['Normal']	1.5	14.0	['Terrestre']	Jaune	vide	Corps serpentin
https://www.pokepedia.fr/Scorplane	Scorplane	207	['Sol', 'Vol']	1.1	64.8	['Insectoïde']	Violet	207	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Steelix	Steelix	208	['Acier', 'Sol']	9.2	400.0	['Minéral']	Gris	vide	Corps serpentin
https://www.pokepedia.fr/Snubbull	Snubbull	209	['Fée']	0.6	7.8	['Terrestre', 'Féerique']	Rose	209	Bipède sans queue
https://www.pokepedia.fr/Granbull	Granbull	210	['Fée']	1.4	48.7	['Terrestre', 'Féerique']	Violet	210	Bipède disposant d'une queue
https://www.pokepedia.fr/Qwilfish	Qwilfish	211	['Eau', 'Poison']	0.5	3.9	['Aquatique 2']	Gris	vide	Dispose de nageoires
https://www.pokepedia.fr/Cizayox	Cizayox	212	['Insecte', 'Acier']	1.8	118.0	['Insectoïde']	Rouge	212	Dispose de deux paires d'ailes
https://www.pokepedia.fr/Caratroc	Caratroc	213	['Insecte', 'Roche']	0.6	20.5	['Insectoïde']	Jaune	213	Corps insectoïde
https://www.pokepedia.fr/Scarhino	Scarhino	214	['Insecte', 'Combat']	1.5	54.0	['Insectoïde']	Bleu	214	Bipède sans queue
https://www.pokepedia.fr/Farfuret	Farfuret	215	['Ténèbres', 'Glace']	0.9	28.0	['Terrestre']	Noir	215	Bipède disposant d'une queue
https://www.pokepedia.fr/Teddiursa	Teddiursa	216	['Normal']	0.6	8.8	['Terrestre']	Brun	216	Bipède disposant d'une queue
https://www.pokepedia.fr/Ursaring	Ursaring	217	['Normal']	1.8	125.8	['Terrestre']	Brun	217	Bipède disposant d'une queue
https://www.pokepedia.fr/Limagma	Limagma	218	['Feu']	0.7	35.0	['Amorphe']	Rouge	vide	Corps serpentin
https://www.pokepedia.fr/Volcaropod	Volcaropod	219	['Feu', 'Roche']	0.8	55.0	['Amorphe']	Rouge	vide	Corps serpentin
https://www.pokepedia.fr/Marcacrin	Marcacrin	220	['Glace', 'Sol']	0.4	6.5	['Terrestre']	Brun	220	Quadrupède
https://www.pokepedia.fr/Cochignon	Cochignon	221	['Glace', 'Sol']	1.1	55.8	['Terrestre']	Brun	221	Quadrupède
https://www.pokepedia.fr/Corayon	Corayon	222	['Eau', 'Roche']	0.6	5.0	['Aquatique 1', 'Aquatique 3']	Rose	222	Corps insectoïde
https://www.pokepedia.fr/R%C3%A9moraid	Rémoraid	223	['Eau']	0.6	12.0	['Aquatique 1', 'Aquatique 2']	Gris	vide	Dispose de nageoires
https://www.pokepedia.fr/Octillery	Octillery	224	['Eau']	0.9	28.5	['Aquatique 1', 'Aquatique 2']	Rouge	224	Dispose de tentacules ou de multiples pattes
https://www.pokepedia.fr/Cadoizo	Cadoizo	225	['Glace', 'Vol']	0.9	16.0	['Aquatique 1', 'Terrestre']	Rouge	225	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/D%C3%A9manta	Démanta	226	['Eau', 'Vol']	2.1	220.0	['Aquatique 1']	Violet	vide	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Airmure	Airmure	227	['Acier', 'Vol']	1.7	50.5	['Aérien']	Gris	227	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Malosse	Malosse	228	['Ténèbres', 'Feu']	0.6	10.8	['Terrestre']	Noir	228	Quadrupède
https://www.pokepedia.fr/D%C3%A9molosse	Démolosse	229	['Ténèbres', 'Feu']	1.4	35.0	['Terrestre']	Noir	229	Quadrupède
https://www.pokepedia.fr/Hyporoi	Hyporoi	230	['Eau', 'Dragon']	1.8	152.0	['Aquatique 1', 'Draconique']	Bleu	vide	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Phanpy	Phanpy	231	['Sol']	0.5	33.5	['Terrestre']	Bleu	231	Quadrupède
https://www.pokepedia.fr/Donphan	Donphan	232	['Sol']	1.1	120.0	['Terrestre']	Gris	232	Quadrupède
https://www.pokepedia.fr/Porygon2	Porygon2	233	['Normal']	0.6	32.5	['Minéral']	Rouge	233	Constitué d'une tête et de jambes
https://www.pokepedia.fr/Cerfrousse	Cerfrousse	234	['Normal']	1.4	71.2	['Terrestre']	Brun	234	Quadrupède
https://www.pokepedia.fr/Queulorior	Queulorior	235	['Normal']	1.2	58.0	['Terrestre']	Blanc	235	Bipède disposant d'une queue
https://www.pokepedia.fr/Debugant	Debugant	236	['Combat']	0.7	21.0	['Inconnu']	Violet	236	Bipède sans queue
https://www.pokepedia.fr/Kapoera	Kapoera	237	['Combat']	1.4	48.0	['Humanoïde']	Brun	237	Bipède disposant d'une queue
https://www.pokepedia.fr/Lippouti	Lippouti	238	['Glace', 'Psy']	0.6	6.0	['Inconnu']	Rose	238	Bipède sans queue
https://www.pokepedia.fr/%C3%89lekid	Élekid	239	['Électrik']	0.6	23.5	['Inconnu']	Jaune	239	Bipède sans queue
https://www.pokepedia.fr/Magby	Magby	240	['Feu']	0.7	21.4	['Inconnu']	Rouge	240	Bipède disposant d'une queue
https://www.pokepedia.fr/%C3%89cr%C3%A9meuh	Écrémeuh	241	['Normal']	1.2	75.5	['Terrestre']	Rose	241	Bipède disposant d'une queue
https://www.pokepedia.fr/Leuphorie	Leuphorie	242	['Normal']	1.5	46.8	['Féerique']	Rose	242	Bipède sans queue
https://www.pokepedia.fr/Raikou	Raikou	243	['Électrik']	1.9	178.0	['Inconnu']	Jaune	243	Quadrupède
https://www.pokepedia.fr/Entei	Entei	244	['Feu']	2.1	198.0	['Inconnu']	Brun	244	Quadrupède
https://www.pokepedia.fr/Suicune	Suicune	245	['Eau']	2.0	187.0	['Inconnu']	Bleu	245	Quadrupède
https://www.pokepedia.fr/Embrylex	Embrylex	246	['Roche', 'Sol']	0.6	72.0	['Monstrueux']	Vert	246	Bipède disposant d'une queue
https://www.pokepedia.fr/Ymphect	Ymphect	247	['Roche', 'Sol']	1.2	152.0	['Monstrueux']	Gris	vide	Corps serpentin
https://www.pokepedia.fr/Tyranocif	Tyranocif	248	['Roche', 'Ténèbres']	2.0	202.0	['Monstrueux']	Vert	248	Bipède disposant d'une queue
https://www.pokepedia.fr/Lugia	Lugia	249	['Psy', 'Vol']	5.2	216.0	['Inconnu']	Blanc	249	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Ho-Oh	Ho-Oh	250	['Feu', 'Vol']	3.8	199.0	['Inconnu']	Rouge	250	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Celebi	Celebi	251	['Psy', 'Plante']	0.6	5.0	['Inconnu']	Vert	251	Bipède sans queue
https://www.pokepedia.fr/Arcko	Arcko	252	['Plante']	0.5	5.0	['Monstrueux', 'Draconique']	Vert	252	Bipède disposant d'une queue
https://www.pokepedia.fr/Massko	Massko	253	['Plante']	0.9	21.6	['Monstrueux', 'Draconique']	Vert	253	Bipède disposant d'une queue
https://www.pokepedia.fr/Jungko	Jungko	254	['Plante']	1.7	52.2	['Monstrueux', 'Draconique']	Vert	254	Bipède disposant d'une queue
https://www.pokepedia.fr/Poussifeu	Poussifeu	255	['Feu']	0.4	2.5	['Terrestre']	Rouge	255	Constitué d'une tête et de jambes
https://www.pokepedia.fr/Galifeu	Galifeu	256	['Feu', 'Combat']	0.9	19.5	['Terrestre']	Rouge	256	Bipède disposant d'une queue
https://www.pokepedia.fr/Bras%C3%A9gali	Braségali	257	['Feu', 'Combat']	1.9	52.0	['Terrestre']	Rouge	257	Bipède disposant d'une queue
https://www.pokepedia.fr/Gobou	Gobou	258	['Eau']	0.4	7.6	['Monstrueux', 'Aquatique 1']	Bleu	258	Quadrupède
https://www.pokepedia.fr/Flobio	Flobio	259	['Eau', 'Sol']	0.7	28.0	['Monstrueux', 'Aquatique 1']	Bleu	259	Bipède disposant d'une queue
https://www.pokepedia.fr/Laggron	Laggron	260	['Eau', 'Sol']	1.6	81.9	['Monstrueux', 'Aquatique 1']	Bleu	260	Bipède disposant d'une queue
https://www.pokepedia.fr/Medhy%C3%A8na	Medhyèna	261	['Ténèbres']	0.5	13.6	['Terrestre']	Gris	261	Quadrupède
https://www.pokepedia.fr/Grahy%C3%A8na	Grahyèna	262	['Ténèbres']	1.0	37.0	['Terrestre']	Gris	262	Quadrupède
https://www.pokepedia.fr/Zigzaton	Zigzaton	263	['Normal']	0.4	17.5	['Terrestre']	Brun	263	Quadrupède
https://www.pokepedia.fr/Lin%C3%A9on	Linéon	264	['Normal']	0.5	32.5	['Terrestre']	Blanc	264	Quadrupède
https://www.pokepedia.fr/Chenipotte	Chenipotte	265	['Insecte']	0.3	3.6	['Insectoïde']	Rouge	265	Corps serpentin
https://www.pokepedia.fr/Armulys	Armulys	266	['Insecte']	0.6	10.0	['Insectoïde']	Blanc	266	Constitué uniquement d'une tête
https://www.pokepedia.fr/Charmillon	Charmillon	267	['Insecte', 'Vol']	1.0	28.4	['Insectoïde']	Jaune	267	Dispose de deux paires d'ailes
https://www.pokepedia.fr/Blindalys	Blindalys	268	['Insecte']	0.7	11.5	['Insectoïde']	Violet	268	Constitué uniquement d'une tête
https://www.pokepedia.fr/Papinox	Papinox	269	['Insecte', 'Poison']	1.2	31.6	['Insectoïde']	Vert	269	Dispose de deux paires d'ailes
https://www.pokepedia.fr/N%C3%A9nupiot	Nénupiot	270	['Eau', 'Plante']	0.5	2.6	['Aquatique 1', 'Végétal']	Vert	270	Corps insectoïde
https://www.pokepedia.fr/Lombre	Lombre	271	['Eau', 'Plante']	1.2	32.5	['Aquatique 1', 'Végétal']	Vert	271	Bipède sans queue
https://www.pokepedia.fr/Ludicolo	Ludicolo	272	['Eau', 'Plante']	1.5	55.0	['Aquatique 1', 'Végétal']	Vert	272	Bipède sans queue
https://www.pokepedia.fr/Grainipiot	Grainipiot	273	['Plante']	0.5	4.0	['Terrestre', 'Végétal']	Brun	273	Constitué d'une tête et de jambes
https://www.pokepedia.fr/Pifeuil	Pifeuil	274	['Plante', 'Ténèbres']	1.0	28.0	['Terrestre', 'Végétal']	Brun	274	Bipède sans queue
https://www.pokepedia.fr/Tengalice	Tengalice	275	['Plante', 'Ténèbres']	1.3	59.6	['Terrestre', 'Végétal']	Brun	275	Bipède sans queue
https://www.pokepedia.fr/Nirondelle	Nirondelle	276	['Normal', 'Vol']	0.3	2.3	['Aérien']	Bleu	276	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/H%C3%A9l%C3%A9delle	Hélédelle	277	['Normal', 'Vol']	0.7	19.8	['Aérien']	Bleu	277	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Go%C3%A9lise	Goélise	278	['Eau', 'Vol']	0.6	9.5	['Aquatique 1', 'Aérien']	Blanc	278	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Bekipan	Bekipan	279	['Eau', 'Vol']	1.2	28.0	['Aquatique 1', 'Aérien']	Jaune	279	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Tarsal	Tarsal	280	['Psy', 'Fée']	0.4	6.6	['Amorphe', 'Humanoïde', 'Pokémon Épée et Bouclier']	Blanc	280	Bipède sans queue
https://www.pokepedia.fr/Kirlia	Kirlia	281	['Psy', 'Fée']	0.8	20.2	['Amorphe', 'Humanoïde', 'Pokémon Épée et Bouclier']	Blanc	281	Bipède sans queue
https://www.pokepedia.fr/Gardevoir	Gardevoir	282	['Psy', 'Fée']	1.6	48.4	['Amorphe', 'Humanoïde', 'Pokémon Épée et Bouclier']	Blanc	282	Bipède sans queue
https://www.pokepedia.fr/Arakdo	Arakdo	283	['Insecte', 'Eau']	0.5	1.7	['Aquatique 1', 'Insectoïde']	Bleu	283	Corps insectoïde
https://www.pokepedia.fr/Maskadra	Maskadra	284	['Insecte', 'Vol']	0.8	3.6	['Aquatique 1', 'Insectoïde']	Bleu	284	Dispose de deux paires d'ailes
https://www.pokepedia.fr/Balignon	Balignon	285	['Plante']	0.4	4.5	['Féerique', 'Végétal']	Brun	285	Constitué d'une tête et de jambes
https://www.pokepedia.fr/Chapignon	Chapignon	286	['Plante', 'Combat']	1.2	39.2	['Féerique', 'Végétal']	Vert	286	Bipède disposant d'une queue
https://www.pokepedia.fr/Parecool	Parecool	287	['Normal']	0.8	24.0	['Terrestre']	Brun	287	Quadrupède
https://www.pokepedia.fr/Vigoroth	Vigoroth	288	['Normal']	1.4	46.5	['Terrestre']	Blanc	288	Bipède disposant d'une queue
https://www.pokepedia.fr/Monafl%C3%A8mit	Monaflèmit	289	['Normal']	2.0	130.5	['Terrestre']	Brun	289	Bipède sans queue
https://www.pokepedia.fr/Ningale	Ningale	290	['Insecte', 'Sol']	0.5	5.5	['Insectoïde']	Gris	290	Corps insectoïde
https://www.pokepedia.fr/Ninjask	Ninjask	291	['Insecte', 'Vol']	0.8	12.0	['Insectoïde']	Jaune	291	Dispose de deux paires d'ailes
https://www.pokepedia.fr/Munja	Munja	292	['Insecte', 'Spectre']	0.8	1.2	['Minéral']	Brun	292	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Chuchmur	Chuchmur	293	['Normal']	0.6	16.3	['Monstrueux', 'Terrestre']	Rose	293	Bipède disposant d'une queue
https://www.pokepedia.fr/Ramboum	Ramboum	294	['Normal']	1.0	40.5	['Monstrueux', 'Terrestre']	Bleu	294	Bipède disposant d'une queue
https://www.pokepedia.fr/Brouhabam	Brouhabam	295	['Normal']	1.5	84.0	['Monstrueux', 'Terrestre']	Bleu	295	Bipède disposant d'une queue
https://www.pokepedia.fr/Makuhita	Makuhita	296	['Combat']	1.0	86.4	['Humanoïde']	Jaune	296	Bipède sans queue
https://www.pokepedia.fr/Hariyama	Hariyama	297	['Combat']	2.3	253.8	['Humanoïde']	Brun	297	Bipède sans queue
https://www.pokepedia.fr/Azurill	Azurill	298	['Normal', 'Fée']	0.2	2.0	['Inconnu']	Bleu	298	Constitué d'une tête et de jambes
https://www.pokepedia.fr/Tarinor	Tarinor	299	['Roche']	1.0	97.0	['Minéral']	Gris	299	Bipède sans queue
https://www.pokepedia.fr/Skitty	Skitty	300	['Normal']	0.6	11.0	['Terrestre', 'Féerique']	Rose	300	Quadrupède
https://www.pokepedia.fr/Delcatty	Delcatty	301	['Normal']	1.1	32.6	['Terrestre', 'Féerique']	Violet	301	Quadrupède
https://www.pokepedia.fr/T%C3%A9n%C3%A9fix	Ténéfix	302	['Ténèbres', 'Spectre']	0.5	11.0	['Humanoïde']	Violet	302	Bipède sans queue
https://www.pokepedia.fr/Mysdibule	Mysdibule	303	['Acier', 'Fée']	0.6	11.5	['Terrestre', 'Féerique']	Noir	303	Bipède sans queue
https://www.pokepedia.fr/Galekid	Galekid	304	['Acier', 'Roche']	0.4	60.0	['Monstrueux']	Gris	304	Quadrupède
https://www.pokepedia.fr/Galegon	Galegon	305	['Acier', 'Roche']	0.9	120.0	['Monstrueux']	Gris	305	Quadrupède
https://www.pokepedia.fr/Galeking	Galeking	306	['Acier', 'Roche']	2.1	360.0	['Monstrueux']	Gris	306	Bipède disposant d'une queue
https://www.pokepedia.fr/M%C3%A9ditikka	Méditikka	307	['Combat', 'Psy']	0.6	11.2	['Humanoïde']	Bleu	307	Bipède sans queue
https://www.pokepedia.fr/Charmina	Charmina	308	['Combat', 'Psy']	1.3	31.5	['Humanoïde']	Rouge	308	Bipède sans queue
https://www.pokepedia.fr/Dynavolt	Dynavolt	309	['Électrik']	0.6	15.2	['Terrestre']	Vert	309	Quadrupède
https://www.pokepedia.fr/%C3%89lecsprint	Élecsprint	310	['Électrik']	1.5	40.2	['Terrestre']	Jaune	310	Quadrupède
https://www.pokepedia.fr/Posipi	Posipi	311	['Électrik']	0.4	4.2	['Féerique']	Jaune	311	Bipède disposant d'une queue
https://www.pokepedia.fr/N%C3%A9gapi	Négapi	312	['Électrik']	0.4	4.2	['Féerique']	Jaune	312	Bipède disposant d'une queue
https://www.pokepedia.fr/Muciole	Muciole	313	['Insecte']	0.7	17.7	['Insectoïde', 'Humanoïde']	Gris	313	Bipède disposant d'une queue
https://www.pokepedia.fr/Lumivole	Lumivole	314	['Insecte']	0.6	17.7	['Insectoïde', 'Humanoïde']	Violet	314	Bipède sans queue
https://www.pokepedia.fr/Ros%C3%A9lia	Rosélia	315	['Plante', 'Poison']	0.3	2.0	['Féerique', 'Végétal']	Vert	315	Bipède sans queue
https://www.pokepedia.fr/Gloupti	Gloupti	316	['Poison']	0.4	10.3	['Amorphe']	Vert	316	Constitué d'une tête et de bras
https://www.pokepedia.fr/Avaltout	Avaltout	317	['Poison']	1.7	80.0	['Amorphe']	Violet	317	Constitué d'une tête et de bras
https://www.pokepedia.fr/Carvanha	Carvanha	318	['Eau', 'Ténèbres']	0.8	20.8	['Aquatique 2']	Rouge	318	Dispose de nageoires
https://www.pokepedia.fr/Sharpedo	Sharpedo	319	['Eau', 'Ténèbres']	1.8	88.8	['Aquatique 2']	Bleu	319	Dispose de nageoires
https://www.pokepedia.fr/Wailmer	Wailmer	320	['Eau']	2.0	130.0	['Terrestre', 'Aquatique 2']	Bleu	320	Dispose de nageoires
https://www.pokepedia.fr/Wailord	Wailord	321	['Eau']	14.5	398.0	['Terrestre', 'Aquatique 2']	Bleu	321	Dispose de nageoires
https://www.pokepedia.fr/Chamallot	Chamallot	322	['Feu', 'Sol']	0.7	24.0	['Terrestre']	Jaune	322	Quadrupède
https://www.pokepedia.fr/Cam%C3%A9rupt	Camérupt	323	['Feu', 'Sol']	1.9	220.0	['Terrestre']	Rouge	323	Quadrupède
https://www.pokepedia.fr/Chartor	Chartor	324	['Feu']	0.5	80.4	['Terrestre']	Brun	324	Quadrupède
https://www.pokepedia.fr/Spoink	Spoink	325	['Psy']	0.7	30.6	['Terrestre']	Noir	325	Constitué d'une tête et de bras
https://www.pokepedia.fr/Groret	Groret	326	['Psy']	0.9	71.5	['Terrestre']	Violet	326	Bipède disposant d'une queue
https://www.pokepedia.fr/Spinda	Spinda	327	['Normal']	1.1	5.0	['Terrestre', 'Humanoïde']	Brun	327	Bipède disposant d'une queue
https://www.pokepedia.fr/Kraknoix	Kraknoix	328	['Sol']	0.7	15.0	['Insectoïde', 'Draconique', 'Pokémon Épée et Bouclier']	Brun	328	Corps insectoïde
https://www.pokepedia.fr/Vibraninf	Vibraninf	329	['Sol', 'Dragon']	1.1	15.3	['Insectoïde', 'Draconique', 'Pokémon Épée et Bouclier']	Vert	329	Dispose de deux paires d'ailes
https://www.pokepedia.fr/Lib%C3%A9gon	Libégon	330	['Sol', 'Dragon']	2.0	82.0	['Insectoïde', 'Draconique', 'Pokémon Épée et Bouclier']	Vert	330	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Cacnea	Cacnea	331	['Plante']	0.4	51.3	['Végétal', 'Humanoïde']	Vert	331	Bipède sans queue
https://www.pokepedia.fr/Cacturne	Cacturne	332	['Plante', 'Ténèbres']	1.3	77.4	['Végétal', 'Humanoïde']	Vert	332	Bipède sans queue
https://www.pokepedia.fr/Tylton	Tylton	333	['Normal', 'Vol']	0.4	1.2	['Aérien', 'Draconique']	Bleu	333	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Altaria	Altaria	334	['Dragon', 'Vol']	1.1	20.6	['Aérien', 'Draconique']	Bleu	334	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Mangriff	Mangriff	335	['Normal']	1.3	40.3	['Terrestre']	Blanc	335	Bipède disposant d'une queue
https://www.pokepedia.fr/S%C3%A9viper	Séviper	336	['Poison']	2.7	52.5	['Terrestre', 'Draconique']	Noir	336	Corps serpentin
https://www.pokepedia.fr/S%C3%A9l%C3%A9roc	Séléroc	337	['Roche', 'Psy']	1.0	168.0	['Minéral']	Jaune	337	Constitué uniquement d'une tête
https://www.pokepedia.fr/Solaroc	Solaroc	338	['Roche', 'Psy']	1.2	154.0	['Minéral']	Rouge	338	Constitué uniquement d'une tête
https://www.pokepedia.fr/Barloche	Barloche	339	['Eau', 'Sol']	0.4	1.9	['Aquatique 2']	Gris	339	Dispose de nageoires
https://www.pokepedia.fr/Barbicha	Barbicha	340	['Eau', 'Sol']	0.9	23.6	['Aquatique 2']	Bleu	340	Dispose de nageoires
https://www.pokepedia.fr/%C3%89crapince	Écrapince	341	['Eau']	0.6	11.5	['Aquatique 1', 'Aquatique 3']	Rouge	341	Corps insectoïde
https://www.pokepedia.fr/Colhomard	Colhomard	342	['Eau', 'Ténèbres']	1.1	32.8	['Aquatique 1', 'Aquatique 3']	Rouge	342	Corps insectoïde
https://www.pokepedia.fr/Balbuto	Balbuto	343	['Sol', 'Psy']	0.5	21.5	['Minéral']	Brun	343	Constitué d'une tête et de bras
https://www.pokepedia.fr/Kaorine	Kaorine	344	['Sol', 'Psy']	1.5	108.0	['Minéral']	Noir	344	Constitué d'une tête et de bras
https://www.pokepedia.fr/Lilia	Lilia	345	['Roche', 'Plante']	1.0	23.8	['Aquatique 3']	Violet	345	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Vacilys	Vacilys	346	['Roche', 'Plante']	1.5	60.4	['Aquatique 3']	Vert	346	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Anorith	Anorith	347	['Roche', 'Insecte']	0.7	12.5	['Aquatique 3']	Gris	347	Corps insectoïde
https://www.pokepedia.fr/Armaldo	Armaldo	348	['Roche', 'Insecte']	1.5	68.2	['Aquatique 3']	Gris	348	Bipède disposant d'une queue
https://www.pokepedia.fr/Barpau	Barpau	349	['Eau']	0.6	7.4	['Aquatique 1', 'Draconique']	Brun	349	Dispose de nageoires
https://www.pokepedia.fr/Milobellus	Milobellus	350	['Eau']	6.2	162.0	['Draconique', 'Aquatique 1']	Rose	350	Corps serpentin
https://www.pokepedia.fr/Morph%C3%A9o	Morphéo	351	['Eau']	0.3	0.8	['Féerique', 'Amorphe']	Blanc	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Kecleon	Kecleon	352	['Normal']	1.0	22.0	['Terrestre']	Vert	352	Bipède disposant d'une queue
https://www.pokepedia.fr/Polichombr	Polichombr	353	['Spectre']	0.6	2.3	['Amorphe']	Noir	353	Constitué uniquement d'une tête
https://www.pokepedia.fr/Branette	Branette	354	['Spectre']	1.1	12.5	['Amorphe']	Noir	354	Bipède disposant d'une queue
https://www.pokepedia.fr/Skel%C3%A9nox	Skelénox	355	['Spectre']	0.8	15.0	['Amorphe']	Noir	355	Constitué d'une tête et de bras
https://www.pokepedia.fr/T%C3%A9raclope	Téraclope	356	['Spectre']	1.6	30.6	['Amorphe']	Noir	356	Bipède sans queue
https://www.pokepedia.fr/Tropius	Tropius	357	['Plante', 'Vol']	2.0	100.0	['Monstrueux', 'Végétal']	Vert	357	Quadrupède
https://www.pokepedia.fr/%C3%89oko	Éoko	358	['Psy']	0.6	1.0	['Amorphe']	Bleu	358	Constitué d'une tête et de bras
https://www.pokepedia.fr/Absol	Absol	359	['Ténèbres']	1.2	47.0	['Terrestre']	Blanc	359	Quadrupède
https://www.pokepedia.fr/Ok%C3%A9ok%C3%A9	Okéoké	360	['Psy']	0.6	14.0	['Inconnu']	Bleu	360	Bipède disposant d'une queue
https://www.pokepedia.fr/Stalgamin	Stalgamin	361	['Glace']	0.7	16.8	['Féerique', 'Minéral']	Gris	361	Bipède sans queue
https://www.pokepedia.fr/Oniglali	Oniglali	362	['Glace']	1.5	256.5	['Féerique', 'Minéral']	Gris	362	Constitué uniquement d'une tête
https://www.pokepedia.fr/Obalie	Obalie	363	['Glace', 'Eau']	0.8	39.5	['Aquatique 1', 'Terrestre']	Bleu	363	Dispose de nageoires
https://www.pokepedia.fr/Phogleur	Phogleur	364	['Glace', 'Eau']	1.1	87.6	['Aquatique 1', 'Terrestre']	Bleu	364	Dispose de nageoires
https://www.pokepedia.fr/Kaimorse	Kaimorse	365	['Glace', 'Eau']	1.4	150.6	['Aquatique 1', 'Terrestre']	Bleu	365	Quadrupède
https://www.pokepedia.fr/Coquiperl	Coquiperl	366	['Eau']	0.4	52.5	['Aquatique 1']	Bleu	366	Constitué uniquement d'une tête
https://www.pokepedia.fr/Serpang	Serpang	367	['Eau']	1.7	27.0	['Aquatique 1']	Bleu	367	Corps serpentin
https://www.pokepedia.fr/Rosabyss	Rosabyss	368	['Eau']	1.8	22.6	['Aquatique 1']	Rose	368	Corps serpentin
https://www.pokepedia.fr/Relicanth	Relicanth	369	['Eau', 'Roche']	1.0	23.4	['Aquatique 1', 'Aquatique 2']	Gris	369	Dispose de nageoires
https://www.pokepedia.fr/Lovdisc	Lovdisc	370	['Eau']	0.6	8.7	['Aquatique 2']	Rose	370	Dispose de nageoires
https://www.pokepedia.fr/Draby	Draby	371	['Dragon']	0.6	42.1	['Draconique']	Bleu	371	Bipède sans queue
https://www.pokepedia.fr/Drackhaus	Drackhaus	372	['Dragon']	1.1	110.5	['Draconique']	Blanc	372	Quadrupède
https://www.pokepedia.fr/Drattak	Drattak	373	['Dragon', 'Vol']	1.5	102.6	['Draconique']	Bleu	373	Quadrupède
https://www.pokepedia.fr/Terhal	Terhal	374	['Acier', 'Psy']	0.6	95.2	['Minéral']	Bleu	374	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/M%C3%A9tang	Métang	375	['Acier', 'Psy']	1.2	202.5	['Minéral']	Bleu	375	Constitué d'une tête et de bras
